ticket_id,train_id,travel_date,passenger_name,class,price,train_name,source,destination,days_of_operation,total_seats,booked_seats
601,1004,2023-01-27,Vivaan Singh,Sleeper,983,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,88
617,1004,2023-01-01,Shaurya Mehta,AC 3 Tier,897,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,62
636,1004,2023-01-31,Aarav Chopra,AC 3 Tier,309,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,69
645,1004,2023-01-12,Ishaan Patel,Sleeper,739,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,94
646,1004,2023-01-15,Arjun Chopra,AC 2 Tier,1355,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,47
648,1004,2023-01-25,Reyansh Mehta,Sleeper,992,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,47
651,1004,2023-01-06,Ishaan Singh,AC 3 Tier,458,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,75
656,1004,2023-01-05,Vivaan Das,Sleeper,1352,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,100
662,1004,2023-01-28,Aarav Gupta,AC 3 Tier,815,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,94
670,1004,2023-01-17,Sai Reddy,Sleeper,695,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,79
676,1004,2023-01-30,Aarav Patel,Sleeper,658,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,40
685,1004,2023-01-13,Krishna Kumar,AC 3 Tier,902,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,50
690,1004,2023-01-26,Reyansh Gupta,AC 2 Tier,1399,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,73
695,1004,2023-01-19,Arjun Kumar,AC 2 Tier,569,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,69
700,1004,2023-01-01,Vihaan Gupta,AC 3 Tier,964,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,62
11,1002,2023-01-27,Ishaan Chopra,AC First Class,748,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,77
14,1002,2023-01-24,Shaurya Sharma,AC 2 Tier,1397,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,96
16,1002,2023-01-17,Vivaan Verma,Sleeper,424,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,42
17,1002,2023-01-21,Sai Verma,Sleeper,988,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,53
25,1002,2023-01-02,Krishna Mehta,Sleeper,1195,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,46
30,1002,2023-01-03,Reyansh Patel,AC 3 Tier,1405,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,76
31,1002,2023-01-01,Ishaan Verma,AC 3 Tier,338,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,47
42,1002,2023-01-13,Krishna Chopra,AC 2 Tier,1131,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,94
49,1002,2023-01-22,Arjun Kumar,AC 2 Tier,1010,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,79
50,1002,2023-01-22,Shaurya Singh,AC 2 Tier,348,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,79
52,1002,2023-01-17,Shaurya Mehta,AC 2 Tier,340,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,50
53,1002,2023-01-12,Aarav Das,AC First Class,1312,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,81
67,1002,2023-01-26,Ishaan Chopra,Sleeper,1163,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,55
68,1002,2023-01-07,Ishaan Reddy,AC 2 Tier,666,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,46
69,1002,2023-01-01,Aarav Verma,AC 2 Tier,770,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,91
83,1002,2023-01-22,Ishaan Mehta,AC 3 Tier,501,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,69
87,1002,2023-01-06,Arjun Verma,Sleeper,1341,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,52
88,1002,2023-01-30,Arjun Chopra,AC 3 Tier,1151,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,58
95,1002,2023-01-13,Aarav Chopra,Sleeper,1049,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,85
97,1002,2023-01-27,Ishaan Mehta,Sleeper,1379,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,40
107,1002,2023-01-21,Arjun Mehta,Sleeper,706,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,53
108,1002,2023-01-27,Reyansh Gupta,AC 3 Tier,458,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,95
123,1002,2023-01-03,Sai Chopra,AC First Class,1337,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,69
124,1002,2023-01-23,Sai Chopra,AC First Class,235,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,50
131,1002,2023-01-10,Vivaan Verma,AC 3 Tier,819,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,72
137,1002,2023-01-26,Reyansh Gupta,Sleeper,708,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,55
141,1002,2023-01-09,Shaurya Das,AC 3 Tier,555,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,89
151,1002,2023-01-31,Reyansh Kumar,AC 2 Tier,1380,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,47
153,1002,2023-01-19,Vivaan Gupta,Sleeper,1162,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,71
165,1002,2023-01-15,Vivaan Mehta,AC First Class,590,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,50
184,1002,2023-01-08,Reyansh Mehta,AC First Class,722,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,94
203,1002,2023-01-02,Aarav Gupta,AC First Class,437,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,65
211,1002,2023-01-05,Krishna Das,Sleeper,1335,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,78
212,1002,2023-01-19,Ishaan Singh,AC 2 Tier,502,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,62
225,1002,2023-01-14,Aditya Mehta,AC First Class,1051,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,91
235,1002,2023-01-09,Aditya Gupta,AC 2 Tier,212,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,88
236,1002,2023-01-28,Ishaan Verma,Sleeper,490,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,40
240,1002,2023-01-25,Aarav Chopra,Sleeper,757,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,61
244,1002,2023-01-13,Vihaan Sharma,Sleeper,618,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,85
247,1002,2023-01-13,Ishaan Sharma,AC 2 Tier,347,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,94
252,1002,2023-01-14,Reyansh Sharma,Sleeper,1010,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,66
264,1002,2023-01-31,Sai Reddy,Sleeper,903,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,98
270,1002,2023-01-11,Aarav Patel,AC 2 Tier,835,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,42
274,1002,2023-01-11,Aditya Reddy,AC 3 Tier,481,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,44
275,1002,2023-01-03,Krishna Mehta,Sleeper,889,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,71
277,1002,2023-01-27,Vihaan Mehta,AC First Class,289,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,77
279,1002,2023-01-18,Vivaan Patel,AC First Class,597,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,84
285,1002,2023-01-27,Aarav Gupta,AC 3 Tier,1123,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,95
288,1002,2023-01-01,Sai Reddy,AC 2 Tier,499,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,91
289,1002,2023-01-02,Aditya Gupta,AC 3 Tier,1160,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,93
291,1002,2023-01-27,Vihaan Chopra,AC First Class,427,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,77
316,1002,2023-01-25,Aditya Reddy,AC First Class,1361,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,66
325,1002,2023-01-23,Aditya Mehta,AC 3 Tier,448,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,43
326,1002,2023-01-26,Krishna Das,AC First Class,253,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,98
328,1002,2023-01-20,Sai Singh,AC 2 Tier,1015,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,97
334,1002,2023-01-06,Vihaan Reddy,AC 2 Tier,1262,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,47
351,1002,2023-01-19,Krishna Reddy,Sleeper,776,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,71
358,1002,2023-01-20,Arjun Kumar,Sleeper,292,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,98
386,1002,2023-01-30,Krishna Kumar,Sleeper,811,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,45
393,1002,2023-01-16,Vivaan Chopra,Sleeper,734,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,50
397,1002,2023-01-13,Ishaan Patel,Sleeper,804,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,85
399,1002,2023-01-15,Arjun Sharma,AC First Class,1324,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,50
412,1002,2023-01-21,Shaurya Das,AC 3 Tier,1300,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,56
415,1002,2023-01-15,Reyansh Singh,AC 2 Tier,586,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,82
420,1002,2023-01-17,Shaurya Sharma,AC 2 Tier,1382,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,50
428,1002,2023-01-09,Vihaan Mehta,Sleeper,1121,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,93
434,1002,2023-01-18,Aarav Mehta,AC First Class,1154,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,84
440,1002,2023-01-11,Ishaan Chopra,AC 3 Tier,1222,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,44
445,1002,2023-01-03,Vivaan Singh,AC 3 Tier,1235,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,76
469,1002,2023-01-14,Shaurya Chopra,AC First Class,411,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,91
483,1002,2023-01-19,Reyansh Das,Sleeper,1145,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,71
489,1002,2023-01-22,Krishna Patel,Sleeper,1353,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,84
499,1002,2023-01-11,Arjun Patel,AC First Class,674,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,66
508,1002,2023-01-10,Vivaan Sharma,AC 2 Tier,489,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,96
510,1002,2023-01-16,Aditya Gupta,AC 3 Tier,1202,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,56
513,1002,2023-01-27,Aarav Chopra,AC First Class,1037,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,77
537,1002,2023-01-28,Ishaan Chopra,AC 2 Tier,712,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,92
541,1002,2023-01-17,Arjun Chopra,Sleeper,903,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,42
543,1002,2023-01-13,Arjun Chopra,Sleeper,841,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,85
550,1002,2023-01-18,Krishna Sharma,Sleeper,817,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,75
551,1002,2023-01-17,Sai Patel,AC 3 Tier,1002,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,81
565,1002,2023-01-24,Krishna Reddy,Sleeper,886,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,70
582,1002,2023-01-14,Arjun Patel,AC 3 Tier,773,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,46
586,1002,2023-01-10,Aarav Chopra,AC First Class,868,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,91
588,1002,2023-01-25,Vihaan Chopra,AC 3 Tier,416,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,92
589,1002,2023-01-15,Vihaan Kumar,AC First Class,447,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,50
593,1002,2023-01-03,Vivaan Verma,AC First Class,1251,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,69
597,1002,2023-01-05,Ishaan Kumar,AC 2 Tier,1490,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,87
606,1002,2023-01-14,Vihaan Kumar,AC 3 Tier,1491,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,46
611,1002,2023-01-06,Ishaan Patel,AC 3 Tier,745,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,49
613,1002,2023-01-06,Reyansh Singh,AC 2 Tier,1411,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,47
622,1002,2023-01-23,Shaurya Gupta,AC 3 Tier,1406,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,43
623,1002,2023-01-13,Aarav Chopra,AC 3 Tier,563,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,86
626,1002,2023-01-11,Aditya Sharma,AC 2 Tier,854,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,42
627,1002,2023-01-21,Vivaan Das,AC First Class,223,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,100
639,1002,2023-01-04,Arjun Verma,AC First Class,514,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,57
653,1002,2023-01-27,Aditya Verma,AC 2 Tier,337,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,63
666,1002,2023-01-03,Reyansh Sharma,AC First Class,477,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,69
668,1002,2023-01-27,Sai Gupta,Sleeper,1134,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,40
683,1002,2023-01-17,Reyansh Sharma,AC First Class,854,Rajdhani Express,Mumbai,Howrah,"Fri,Wed,Sun,Thu,Tue",100,48
1005,1001,2023-01-22,Vihaan Sharma,Sleeper,676,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,36
1006,1001,2023-01-13,Krishna Mehta,AC 2 Tier,533,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,44
1011,1001,2023-01-07,Aditya Sharma,AC 3 Tier,1222,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,39
1018,1001,2023-01-22,Arjun Kumar,AC 2 Tier,896,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,19
1019,1001,2023-01-10,Shaurya Sharma,AC First Class,206,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,40
1021,1001,2023-01-28,Vihaan Reddy,AC 3 Tier,513,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,48
1025,1001,2023-01-25,Sai Verma,AC 3 Tier,1173,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,46
1031,1001,2023-01-28,Aditya Das,AC 3 Tier,770,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,48
1034,1001,2023-01-04,Vivaan Verma,AC First Class,1041,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,16
1044,1001,2023-01-02,Reyansh Mehta,AC 3 Tier,316,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,31
1047,1001,2023-01-14,Aarav Singh,AC 2 Tier,734,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,11
1050,1001,2023-01-15,Vivaan Gupta,Sleeper,1301,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,46
1055,1001,2023-01-24,Ishaan Das,AC 2 Tier,777,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,41
1058,1001,2023-01-01,Shaurya Kumar,AC 2 Tier,530,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,23
1060,1001,2023-01-31,Shaurya Chopra,Sleeper,956,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,0
1065,1001,2023-01-06,Vihaan Reddy,AC 3 Tier,746,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,27
1069,1001,2023-01-31,Arjun Patel,AC First Class,1298,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,47
1075,1001,2023-01-31,Aarav Reddy,Sleeper,815,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,0
1083,1001,2023-01-02,Vivaan Kumar,Sleeper,1132,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,40
1105,1001,2023-01-16,Shaurya Mehta,Sleeper,916,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,16
1110,1001,2023-01-19,Reyansh Sharma,AC First Class,1012,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,22
1118,1001,2023-01-09,Vihaan Mehta,AC First Class,1367,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,20
1124,1001,2023-01-10,Vihaan Das,AC 3 Tier,827,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,17
1128,1001,2023-01-24,Shaurya Sharma,AC 3 Tier,643,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,41
1131,1001,2023-01-23,Ishaan Mehta,AC 2 Tier,293,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,7
1132,1001,2023-01-18,Aarav Singh,AC First Class,410,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,21
1133,1001,2023-01-19,Vihaan Sharma,AC First Class,1102,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,22
1135,1001,2023-01-13,Vihaan Reddy,Sleeper,510,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,14
1137,1001,2023-01-18,Shaurya Mehta,AC First Class,1122,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,21
1146,1001,2023-01-06,Reyansh Mehta,AC First Class,454,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,47
1151,1001,2023-01-25,Aarav Reddy,AC First Class,769,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,46
1155,1001,2023-01-15,Vihaan Sharma,AC 2 Tier,862,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,26
1156,1001,2023-01-25,Arjun Chopra,Sleeper,1311,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,41
1160,1001,2023-01-21,Aarav Reddy,AC 3 Tier,836,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,2
1162,1001,2023-01-15,Reyansh Verma,AC First Class,797,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,18
1173,1001,2023-01-17,Ishaan Verma,AC 3 Tier,1039,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,48
1177,1001,2023-01-08,Shaurya Das,Sleeper,1088,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,48
1178,1001,2023-01-25,Vivaan Mehta,AC 3 Tier,813,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,46
1179,1001,2023-01-02,Ishaan Mehta,AC 2 Tier,934,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,28
1187,1001,2023-01-08,Ishaan Chopra,AC 2 Tier,804,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,10
1188,1001,2023-01-27,Sai Kumar,Sleeper,1359,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,44
1200,1001,2023-01-20,Shaurya Mehta,AC 3 Tier,329,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,2
1203,1001,2023-01-08,Krishna Chopra,AC First Class,1129,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,17
1214,1001,2023-01-12,Arjun Sharma,Sleeper,556,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,20
1220,1001,2023-01-11,Aditya Reddy,Sleeper,458,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,40
1227,1001,2023-01-03,Sai Verma,AC 2 Tier,466,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,50
1242,1001,2023-01-10,Krishna Singh,AC 2 Tier,293,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,36
1248,1001,2023-01-28,Shaurya Sharma,AC First Class,1055,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,21
1253,1001,2023-01-17,Vihaan Sharma,AC 3 Tier,915,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,48
1259,1001,2023-01-10,Shaurya Kumar,Sleeper,316,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,17
1268,1001,2023-01-18,Arjun Chopra,AC 2 Tier,1434,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,22
1283,1001,2023-01-25,Vihaan Reddy,AC First Class,1251,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,46
1299,1001,2023-01-25,Aditya Sharma,AC 3 Tier,290,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,46
1304,1001,2023-01-25,Aarav Mehta,AC 2 Tier,297,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,43
1316,1001,2023-01-20,Vihaan Mehta,AC 2 Tier,961,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,18
1320,1001,2023-01-09,Arjun Chopra,AC 3 Tier,1453,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,4
1322,1001,2023-01-15,Sai Das,Sleeper,854,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,46
1332,1001,2023-01-27,Aditya Chopra,AC 3 Tier,822,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,14
1338,1001,2023-01-02,Arjun Patel,AC 3 Tier,1371,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,31
1345,1001,2023-01-09,Vivaan Chopra,AC 3 Tier,398,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,4
1346,1001,2023-01-10,Reyansh Das,AC 3 Tier,527,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,17
1349,1001,2023-01-03,Arjun Sharma,AC First Class,693,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,30
1353,1001,2023-01-13,Vihaan Reddy,AC 3 Tier,942,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,3
1358,1001,2023-01-05,Aarav Reddy,AC First Class,505,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,49
1363,1001,2023-01-20,Ishaan Chopra,AC 3 Tier,305,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,2
1380,1001,2023-01-14,Sai Reddy,Sleeper,481,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,45
1381,1001,2023-01-31,Sai Sharma,AC First Class,1174,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,47
1400,1001,2023-01-17,Shaurya Reddy,AC 2 Tier,359,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,43
1416,1001,2023-01-08,Sai Gupta,Sleeper,1416,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,48
1417,1001,2023-01-15,Krishna Verma,AC 3 Tier,290,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,38
1422,1001,2023-01-18,Shaurya Mehta,AC First Class,1338,Duronto Express,Pune,Chennai,"Sun,Mon,Thu,Wed,Fri",100,21
